Src   Dst   Srvport  Utilized (ns)   Utilization
15    253   YES      51575057        0.10%
7     191   YES      51556335        0.10%
186   7     YES      51543793        0.10%
303   21    YES      51334895        0.10%
174   5     YES      51332651        0.10%
189   7     YES      51311736        0.10%
13    22    NO       51275826        0.10%
5     7     NO       51238982        0.10%
80    0     NO       51214177        0.10%
8     193   YES      51108337        0.10%
104   13    NO       50872570        0.10%
188   7     YES      50840996        0.10%
9     6     NO       50829544        0.10%
15    3     NO       50788269        0.10%
17    266   YES      50638629        0.10%
9     5     NO       50605998        0.10%
0     128   YES      50435750        0.10%
14    22    NO       50405063        0.10%
23    318   YES      50232555        0.10%
22    304   YES      50162178        0.10%
130   0     YES      50146172        0.10%
15    252   YES      50065114        0.10%
229   12    YES      49986118        0.10%
220   11    YES      49984550        0.10%
5     172   YES      49961742        0.10%
240   14    YES      49939724        0.10%
3     15    NO       49881937        0.10%
0     23    NO       49773280        0.10%
7     184   YES      49582015        0.10%
13    233   YES      49556844        0.10%
300   21    YES      49478291        0.10%
17    265   YES      49383484        0.10%
19    287   YES      49382867        0.10%
264   17    YES      49278476        0.10%
22    18    NO       49238721        0.10%
161   4     YES      49192219        0.10%
6     5     NO       49085280        0.10%
1     17    NO       49047899        0.10%
22    307   YES      48936689        0.10%
17    21    NO       48890142        0.10%
9     207   YES      48887868        0.10%
60    8     NO       48833125        0.10%
20    288   YES      48748487        0.10%
202   9     YES      48529532        0.10%
7     18    NO       48490620        0.10%
22    311   YES      48479848        0.10%
16    0     NO       48431630        0.10%
5     174   YES      48336707        0.10%
12    21    NO       48283062        0.10%
4     22    NO       48216663        0.10%
2     145   YES      48170573        0.10%
13    234   YES      47976165        0.10%
8     195   YES      47969315        0.10%
98    4     NO       47780105        0.10%
46    11    NO       47683300        0.10%
219   11    YES      47490141        0.09%
9     202   YES      47381177        0.09%
15    11    NO       47218922        0.09%
23    16    NO       47196885        0.09%
0     22    NO       47190828        0.09%
23    313   YES      47119711        0.09%
15    250   YES      47102354        0.09%
6     108   NO       47047229        0.09%
282   19    YES      47000875        0.09%
0     132   YES      46745465        0.09%
194   8     YES      46540780        0.09%
233   13    YES      46515365        0.09%
21    6     NO       46479622        0.09%
16    11    NO       46465079        0.09%
280   19    YES      46338674        0.09%
10    9     NO       45964204        0.09%
18    42    NO       45905447        0.09%
11    46    NO       45890380        0.09%
17    20    NO       45819209        0.09%
4     13    NO       45676301        0.09%
12    2     NO       45584850        0.09%
177   6     YES      45569856        0.09%
107   16    NO       45569852        0.09%
15    22    NO       45477129        0.09%
8     50    NO       45455248        0.09%
15    1     NO       45342530        0.09%
53    16    NO       45287135        0.09%
292   20    YES      45248458        0.09%
8     13    NO       45044620        0.09%
108   18    NO       44918444        0.09%
4     1     NO       44721688        0.09%
13    16    NO       44628086        0.09%
20    107   NO       44546871        0.09%
42    23    NO       44545552        0.09%
16    98    NO       44477727        0.09%
18    7     NO       43995387        0.09%
1     4     NO       43916670        0.09%
0     130   YES      43803733        0.09%
13    8     NO       43475796        0.09%
14    41    NO       43193974        0.09%
4     19    NO       43158871        0.09%
21    11    NO       43066631        0.09%
50    12    NO       42959910        0.09%
9     16    NO       42832468        0.09%
20    13    NO       42594445        0.09%
3     10    NO       42585345        0.09%
1     18    NO       42583579        0.09%
12    9     NO       42260473        0.08%
1     20    NO       42258630        0.08%
10    46    NO       42226907        0.08%
1     141   YES      42147433        0.08%
6     104   NO       42090460        0.08%
98    16    NO       41965145        0.08%
179   6     YES      41871698        0.08%
8     0     NO       41420745        0.08%
33    16    NO       41136468        0.08%
21    17    NO       40985585        0.08%
8     22    NO       40830153        0.08%
22    2     NO       40695077        0.08%
16    23    NO       40529254        0.08%
24    1     NO       40322172        0.08%
14    24    NO       40290579        0.08%
15    13    NO       39871074        0.08%
24    0     NO       39845161        0.08%
24    8     NO       39747195        0.08%
2     67    NO       39715876        0.08%
50    4     NO       39594409        0.08%
15    19    NO       39515930        0.08%
24    10    NO       39388242        0.08%
17    7     NO       39168535        0.08%
42    2     NO       39096167        0.08%
22    13    NO       39067102        0.08%
19    15    NO       38920858        0.08%
21    23    NO       38616478        0.08%
6     9     NO       38582499        0.08%
