77,807,868,51060,7366629,7411029
75,619,475,51060,7374253,7418653
10,374,570,51060,7377060,7423668
46,720,261,51060,7381437,7425837
73,490,749,51060,7385194,7429594
12,428,522,51060,7391909,7436309
20,467,618,51060,7387624,7451224
55,772,266,51060,7407113,7451513
76,289,587,51060,7407378,7451778
74,806,568,51060,7409408,7453808
77,807,868,51060,7411029,7455429
75,619,475,51060,7418653,7463053
13,570,585,51060,7394048,7466000
46,720,261,51060,7425837,7470237
10,374,570,51060,7423668,7470372
73,490,749,51060,7429594,7473994
12,428,522,51060,7436309,7480709
55,772,266,51060,7451513,7495913
76,289,587,51060,7451778,7496178
74,806,568,51060,7453808,7498208
77,807,868,51060,7455429,7499829
75,619,475,51060,7463053,7507453
20,467,618,47180,7451224,7512728
46,720,261,51060,7470237,7514637
10,374,570,51060,7470372,7516980
73,490,749,51060,7473994,7518394
49,467,310,51060,7390160,7520064
12,428,522,51060,7480709,7525109
13,570,585,51060,7466000,7536752
55,772,266,51060,7495913,7540313
76,289,587,51060,7496178,7540578
74,806,568,51060,7498208,7542608
77,807,868,51060,7499829,7546821
75,619,475,51060,7507453,7551853
46,720,261,51060,7514637,7559037
73,490,749,51060,7518394,7562794
10,374,570,51060,7516980,7563780
49,467,310,51060,7520064,7564464
12,428,522,51060,7525109,7569509
55,772,266,51060,7540313,7584713
76,289,587,51060,7540578,7584978
74,806,568,51060,7542608,7587008
78,868,583,51060,7535424,7591601
75,619,475,51060,7551853,7596253
46,720,261,51060,7559037,7603437
73,490,749,51060,7562794,7607194
13,570,585,51060,7536752,7608704
49,467,310,51060,7564464,7608864
10,374,570,51060,7563780,7610484
77,807,868,51060,7546821,7611573
12,428,522,51060,7569509,7613909
79,593,143,51060,7576888,7624504
55,772,266,51060,7584713,7629113
76,289,587,51060,7584978,7629378
74,806,568,51060,7587008,7631408
75,619,475,51060,7596253,7640653
78,868,583,51060,7591601,7641953
46,720,261,51060,7603437,7647837
73,490,749,51060,7607194,7651594
49,467,310,51060,7608864,7653264
77,807,868,51060,7611573,7657125
10,374,570,51060,7610484,7657284
12,428,522,51060,7613909,7658309
79,593,143,51060,7624504,7668904
55,772,266,51060,7629113,7673513
76,289,587,51060,7629378,7673778
74,806,568,51060,7631408,7675808
13,570,585,51060,7608704,7678256
75,619,475,51060,7640653,7685053
46,720,261,51060,7647837,7692237
78,868,583,51060,7641953,7692305
73,490,749,51060,7651594,7695994
49,467,310,51060,7653264,7697664
77,807,868,51060,7657125,7702677
12,428,522,51060,7658309,7702709
10,374,570,51060,7657284,7704084
79,593,143,51060,7668904,7713304
55,772,266,51060,7673513,7717913
76,289,587,51060,7673778,7718178
74,806,568,51060,7675808,7720208
75,619,475,51060,7685053,7729453
46,720,261,51060,7692237,7736637
80,589,434,51060,7686384,7739344
73,490,749,51060,7695994,7740394
49,467,310,51060,7697664,7742064
78,868,583,51060,7692305,7743857
13,570,585,51060,7678256,7746608
12,428,522,51060,7702709,7747109
77,807,868,51060,7702677,7749429
81,279,246,50000,7701256,7750696
10,374,570,51060,7704084,7750980
79,593,143,51060,7713304,7757704
55,772,266,51060,7717913,7762313
76,289,587,51060,7718178,7762578
74,806,568,51060,7720208,7764608
75,619,475,51060,7729453,7773853
46,720,261,51060,7736637,7781037
80,589,434,51060,7739344,7783744
73,490,749,51060,7740394,7784794
49,467,310,51060,7742064,7786464
12,428,522,51060,7747109,7791509
78,868,583,51060,7743857,7793009
77,807,868,51060,7749429,7794981
10,374,570,51060,7750980,7797780
79,593,143,51060,7757704,7802104
55,772,266,51060,7762313,7806713
76,289,587,51060,7762578,7806978
74,806,568,51060,7764608,7809008
13,570,585,51060,7746608,7813760
75,619,475,51060,7773853,7818253
46,720,261,51060,7781037,7825437
80,589,434,51060,7783744,7828144
73,490,749,51060,7784794,7829194
49,467,310,51060,7786464,7830864
12,428,522,51060,7791509,7835909
77,807,868,51060,7794981,7841733
78,868,583,51060,7793009,7844561
10,374,570,51060,7797780,7844580
79,593,143,51060,7802104,7846504
82,453,186,51060,7793816,7846776
55,772,266,51060,7806713,7851113
76,289,587,51060,7806978,7851378
74,806,568,51060,7809008,7853440
75,619,475,51060,7818253,7862653
46,720,261,51060,7825437,7869837
82,453,186,28940,7846776,7871944
80,589,434,51060,7828144,7872544
73,490,749,51060,7829194,7873594
49,467,310,51060,7830864,7875264
12,428,522,51060,7835909,7880309
13,570,585,51060,7813760,7880912
77,807,868,51060,7841733,7887285
79,593,143,51060,7846504,7890904
10,374,570,51060,7844580,7891668
78,868,583,51060,7844561,7893713
55,772,266,51060,7851113,7895513
76,289,587,51060,7851378,7895778
74,806,568,51060,7853440,7897808
75,619,475,51060,7862653,7907053
46,720,261,51060,7869837,7914237
80,589,434,51060,7872544,7916944
73,490,749,51060,7873594,7917994
49,467,310,51060,7875264,7919664
12,428,522,51060,7880309,7924709
77,807,868,51060,7887285,7934037
79,593,143,51060,7890904,7935304
10,374,570,51060,7891668,7938468
55,772,266,51060,7895513,7939913
76,289,587,51060,7895778,7940178
74,806,568,51060,7897808,7942208
78,868,583,51060,7893713,7944065
13,570,585,51060,7880912,7945664
75,619,475,51060,7907053,7951453
46,720,261,51060,7914237,7958637
80,589,434,51060,7916944,7961344
73,490,749,51060,7917994,7962394
49,467,310,51060,7919664,7964064
74,806,568,29860,7942208,7968208
12,428,522,51060,7924709,7969109
79,593,143,51060,7935304,7979704
77,807,868,51060,7934037,7980789
55,772,266,51060,7939913,7984313
76,289,587,51060,7940178,7984578
10,374,570,51060,7938468,7985556
78,868,583,51060,7944065,7993217
75,619,475,51060,7951453,7995853
46,720,261,51060,7958637,8003037
80,589,434,51060,7961344,8005744
73,490,749,51060,7962394,8006794
49,467,310,51060,7964064,8008464
13,570,585,51060,7945664,8010416
12,428,522,51060,7969109,8013509
79,593,143,51060,7979704,8024104
77,807,868,51060,7980789,8027541
55,772,266,51060,7984313,8028713
76,289,587,51060,7984578,8028978
10,374,570,51060,7985556,8032548
75,619,475,51060,7995853,8040253
78,868,583,51060,7993217,8043569
46,720,261,51060,8003037,8047437
80,589,434,51060,8005744,8050144
73,490,749,51060,8006794,8051194
49,467,310,51060,8008464,8052864
12,428,522,51060,8013509,8057909
83,498,546,10000,8050119,8064775
79,593,143,51060,8024104,8068504
77,807,868,51060,8027541,8073093
55,772,266,51060,8028713,8073113
76,289,587,51060,8028978,8073378
13,570,585,51060,8010416,8075168
10,374,570,51060,8032548,8079540
75,619,475,51060,8040253,8084653
46,720,261,51060,8047437,8091837
78,868,583,51060,8043569,8093921
73,490,749,51060,8051194,8095594
49,467,310,51060,8052864,8097264
80,589,434,51060,8050144,8098432
12,428,522,51060,8057909,8102309
79,593,143,51060,8068504,8112904
55,772,266,51060,8073113,8117513
76,289,587,51060,8073378,8117778
77,807,868,51060,8073093,8119845
10,374,570,51060,8079540,8126916
75,619,475,51060,8084653,8129053
13,570,585,51060,8075168,8129120
46,720,261,51060,8091837,8136237
73,490,749,51060,8095594,8139994
49,467,310,51060,8097264,8141664
84,434,147,50000,8083110,8141916
80,589,434,51060,8098432,8142304
78,868,583,51060,8093921,8143073
12,428,522,51060,8102309,8146709
79,593,143,51060,8112904,8157304
55,772,266,51060,8117513,8161913
76,289,587,51060,8117778,8162178
75,619,475,51060,8129053,8173453
77,807,868,51060,8119845,8173797
10,374,570,51060,8126916,8174580
78,868,583,51060,8143073,8177825
46,720,261,51060,8136237,8180637
13,570,585,51060,8129120,8181872
73,490,749,51060,8139994,8184394
49,467,310,51060,8141664,8186064
80,589,434,51060,8142304,8186896
12,428,522,51060,8146709,8191109
79,593,143,51060,8157304,8201704
55,772,266,51060,8161913,8206313
76,289,587,51060,8162178,8206578
78,868,583,51060,8177825,8211241
75,619,475,51060,8173453,8217853
10,374,570,51060,8174580,8223540
46,720,261,51060,8180637,8225037
73,490,749,51060,8184394,8228794
49,467,310,51060,8186064,8230464
80,589,434,51060,8186896,8231296
13,570,585,51060,8181872,8233424
12,428,522,51060,8191109,8235509
79,593,143,51060,8201704,8246104
55,772,266,51060,8206313,8250713
76,289,587,51060,8206578,8250978
78,868,583,51060,8211241,8257561
77,807,868,51060,8173797,8260149
75,619,475,51060,8217853,8262253
85,286,248,20000,8246597,8267253
46,720,261,51060,8225037,8269437
10,374,570,51060,8223540,8269908
73,490,749,51060,8228794,8273194
49,467,310,51060,8230464,8274864
80,589,434,51060,8231296,8275696
12,428,522,51060,8235509,8279909
13,570,585,51060,8233424,8286176
79,593,143,51060,8246104,8290504
55,772,266,51060,8250713,8295113
76,289,587,51060,8250978,8295378
78,868,583,51060,8257561,8305809
75,619,475,51060,8262253,8306653
46,720,261,51060,8269437,8313837
77,807,868,51060,8260149,8316501
10,374,570,51060,8269908,8317572
73,490,749,51060,8273194,8317594
49,467,310,51060,8274864,8319264
80,589,434,51060,8275696,8320096
12,428,522,51060,8279909,8324309
79,593,143,51060,8290504,8334904
13,570,585,51060,8286176,8337728
55,772,266,51060,8295113,8339513
76,289,587,51060,8295378,8339778
75,619,475,51060,8306653,8351053
78,868,583,51060,8305809,8353569
46,720,261,51060,8313837,8358237
73,490,749,51060,8317594,8361994
49,467,310,51060,8319264,8363664
80,589,434,51060,8320096,8364496
10,374,570,51060,8317572,8365332
77,807,868,51060,8316501,8366853
12,428,522,51060,8324309,8368709
79,593,143,51060,8334904,8379304
55,772,266,51060,8339513,8383913
76,289,587,51060,8339778,8384178
13,570,585,51060,8337728,8388080
75,619,475,51060,8351053,8395453
78,868,583,51060,8353569,8401233
46,720,261,51060,8358237,8402637
73,490,749,51060,8361994,8406394
49,467,310,51060,8363664,8408064
80,589,434,51060,8364496,8408896
12,428,522,51060,8368709,8413109
10,374,570,51060,8365332,8414196
77,807,868,51060,8366853,8419605
79,593,143,51060,8379304,8423704
55,772,266,51060,8383913,8428313
76,289,587,51060,8384178,8428578
13,570,585,51060,8388080,8438432
75,619,475,51060,8395453,8439853
46,720,261,51060,8402637,8447037
78,868,583,51060,8401233,8447793
73,490,749,51060,8406394,8450794
49,467,310,51060,8408064,8452464
80,589,434,51060,8408896,8453296
12,428,522,51060,8413109,8457509
10,374,570,51060,8414196,8460660
79,593,143,51060,8423704,8468104
77,807,868,51060,8419605,8471157
55,772,266,51060,8428313,8472713
76,289,587,51060,8428578,8472978
75,619,475,51060,8439853,8484253
13,570,585,51060,8438432,8491184
46,720,261,51060,8447037,8491437
73,490,749,51060,8450794,8495194
78,868,583,51060,8447793,8495265
49,467,310,51060,8452464,8496864
80,589,434,51060,8453296,8497696
12,428,522,51060,8457509,8501909
10,374,570,51060,8460660,8508516
79,593,143,51060,8468104,8512504
55,772,266,51060,8472713,8517113
76,289,587,51060,8472978,8517378
77,807,868,51060,8471157,8521509
75,619,475,51060,8484253,8528653
46,720,261,51060,8491437,8535837
73,490,749,51060,8495194,8539594
49,467,310,51060,8496864,8541264
13,570,585,51060,8491184,8541536
80,589,434,51060,8497696,8542096
12,428,522,51060,8501909,8546309
78,868,583,51060,8495265,8546761
87,469,753,10000,8535639,8550295
79,593,143,51060,8512504,8556904
10,374,570,51060,8508516,8557284
76,289,587,51060,8517378,8561778
55,772,266,51060,8517113,8565113
75,619,475,51060,8528653,8573053
46,720,261,51060,8535837,8580237
77,807,868,51060,8521509,8583861
73,490,749,51060,8539594,8583994
49,467,310,51060,8541264,8585664
80,589,434,51060,8542096,8586496
13,570,585,51060,8541536,8590688
12,428,522,51060,8546309,8590709
79,593,143,51060,8556904,8601304
10,374,570,51060,8557284,8605140
76,289,587,51060,8561778,8606178
78,868,583,51060,8546761,8611089
75,619,475,51060,8573053,8617453
55,772,266,51060,8565113,8622713
46,720,261,51060,8580237,8624637
73,490,749,51060,8583994,8628394
49,467,310,51060,8585664,8630064
80,589,434,51060,8586496,8630896
12,428,522,51060,8590709,8635109
13,570,585,51060,8590688,8644640
79,593,143,51060,8601304,8645704
76,289,587,51060,8606178,8650578
10,374,570,51060,8605140,8652804
77,807,868,51060,8583861,8654613
75,619,475,51060,8617453,8661853
46,720,261,51060,8624637,8669037
73,490,749,51060,8628394,8672794
49,467,310,51060,8630064,8674464
80,589,434,51060,8630896,8675296
12,428,522,51060,8635109,8679509
55,772,266,51060,8622713,8687513
78,868,583,51060,8611089,8688025
79,593,143,51060,8645704,8690104
13,570,585,51060,8644640,8691392
76,289,587,51060,8650578,8694978
77,807,868,51060,8654613,8695365
86,868,266,51060,8518439,8704873
75,619,475,51060,8661853,8706253
10,374,570,51060,8652804,8706564
46,720,261,51060,8669037,8713437
73,490,749,51060,8672794,8717194
49,467,310,51060,8674464,8718864
80,589,434,51060,8675296,8719696
13,570,585,51060,8691392,8723744
12,428,522,51060,8679509,8723909
79,593,143,51060,8690104,8734504
76,289,587,51060,8694978,8739378
77,807,868,51060,8695365,8744517
75,619,475,51060,8706253,8750653
46,720,261,51060,8713437,8757837
73,490,749,51060,8717194,8761594
49,467,310,51060,8718864,8763264
80,589,434,51060,8719696,8764096
13,570,585,51060,8723744,8764800
12,428,522,51060,8723909,8768309
55,772,266,51060,8687513,8769113
10,374,570,51060,8706564,8776116
78,868,583,51060,8688025,8777353
79,593,143,51060,8734504,8778904
76,289,587,51060,8739378,8783778
77,807,868,51060,8744517,8790069
75,619,475,51060,8750653,8795053
46,720,261,51060,8757837,8802237
73,490,749,51060,8761594,8805994
49,467,310,51060,8763264,8807664
80,589,434,51060,8764096,8808496
13,570,585,51060,8764800,8811408
86,868,266,51060,8704873,8812153
12,428,522,51060,8768309,8812709
79,593,143,51060,8778904,8823304
76,289,587,51060,8783778,8828178
77,807,868,51060,8790069,8835621
10,374,570,51060,8776116,8836068
75,619,475,51060,8795053,8839453
55,772,266,51060,8769113,8844713
46,720,261,51060,8802237,8846637
73,490,749,51060,8805994,8850394
49,467,310,51060,8807664,8852064
80,589,434,51060,8808496,8852896
12,428,522,51060,8812709,8857109
13,570,585,51060,8811408,8859072
79,593,143,51060,8823304,8867704
76,289,587,51060,8828178,8872578
78,868,583,51060,8777353,8872585
77,807,868,51060,8835621,8879973
75,619,475,51060,8839453,8883853
46,720,261,51060,8846637,8891037
10,374,570,51060,8836068,8891220
73,490,749,51060,8850394,8894794
49,467,310,51060,8852064,8896464
80,589,434,51060,8852896,8897296
12,428,522,51060,8857109,8901509
13,570,585,51060,8859072,8907648
79,593,143,51060,8867704,8912104
55,772,266,51060,8844713,8916713
76,289,587,51060,8872578,8916978
77,807,868,51060,8879973,8927213
75,619,475,51060,8883853,8928253
86,868,266,51060,8812153,8933209
46,720,261,51060,8891037,8935437
75,619,475,8660,8928253,8935853
73,490,749,51060,8894794,8939194
49,467,310,51060,8896464,8940864
80,589,434,51060,8897296,8941696
10,374,570,51060,8891220,8945172
12,428,522,51060,8901509,8945909
13,570,585,51060,8907648,8953824
79,593,143,51060,8912104,8956504
76,289,587,51060,8916978,8961378
78,868,583,51060,8872585,8964025
77,807,868,51060,8927213,8974781
46,720,261,51060,8935437,8979837
73,490,749,51060,8939194,8983594
49,467,310,51060,8940864,8985264
80,589,434,51060,8941696,8986096
55,772,266,51060,8916713,8987513
12,428,522,51060,8945909,8990309
10,374,570,51060,8945172,9000324
79,593,143,51060,8956504,9000904
13,570,585,51060,8953824,9002784
76,289,587,51060,8961378,9005778
77,807,868,51060,8974781,9021341
46,720,261,51060,8979837,9024237
73,490,749,51060,8983594,9027994
49,467,310,51060,8985264,9029664
80,589,434,51060,8986096,9030496
12,428,522,51060,8990309,9034709
86,868,266,46820,8933209,9043897
79,593,143,51060,9000904,9045304
55,772,266,51060,8987513,9046233
13,570,585,51060,9002784,9049056
76,289,587,51060,9005778,9050178
78,868,583,51060,8964025,9051577
10,374,570,51060,9000324,9051876
77,807,868,51060,9021341,9068237
46,720,261,51060,9024237,9068637
73,490,749,51060,9027994,9072394
49,467,310,51060,9029664,9074064
80,589,434,51060,9030496,9074896
12,428,522,51060,9034709,9079109
79,593,143,51060,9045304,9089704
55,772,266,51060,9046233,9090633
76,289,587,51060,9050178,9094578
13,570,585,51060,9049056,9096472
10,374,570,51060,9051876,9107028
46,720,261,51060,9068637,9113037
77,807,868,51060,9068237,9114749
73,490,749,51060,9072394,9116794
49,467,310,51060,9074064,9118464
80,589,434,51060,9074896,9119296
12,428,522,51060,9079109,9123509
79,593,143,51060,9089704,9134104
55,772,266,51060,9090633,9135033
78,868,583,51060,9051577,9136729
76,289,587,51060,9094578,9138978
13,570,585,51060,9096472,9144136
46,720,261,51060,9113037,9157437
10,374,570,51060,9107028,9160980
77,807,868,51060,9114749,9161165
73,490,749,51060,9116794,9161194
49,467,310,51060,9118464,9162864
80,589,434,51060,9119296,9163696
12,428,522,51060,9123509,9167909
79,593,143,51060,9134104,9178504
55,772,266,51060,9135033,9179433
76,289,587,51060,9138978,9183378
13,570,585,51060,9144136,9192768
46,720,261,51060,9157437,9201837
73,490,749,51060,9161194,9205594
49,467,310,51060,9162864,9207264
77,807,868,51060,9161165,9207293
80,589,434,51060,9163696,9208096
12,428,522,51060,9167909,9212309
10,374,570,51060,9160980,9216132
78,868,583,51060,9136729,9218281
79,593,143,51060,9178504,9222904
55,772,266,51060,9179433,9223833
76,289,587,51060,9183378,9227778
13,570,585,51060,9192768,9239080
46,720,261,51060,9201837,9246237
73,490,749,51060,9205594,9249994
49,467,310,51060,9207264,9251664
80,589,434,51060,9208096,9252496
77,807,868,51060,9207293,9253901
12,428,522,51060,9212309,9256709
79,593,143,51060,9222904,9267304
55,772,266,51060,9223833,9268233
10,374,570,51060,9216132,9270084
76,289,587,51060,9227778,9272178
13,570,585,51060,9239080,9287808
46,720,261,51060,9246237,9290637
73,490,749,51060,9249994,9294394
49,467,310,51060,9251664,9296064
80,589,434,51060,9252496,9296896
78,868,583,51060,9218281,9299833
77,807,868,51060,9253901,9300317
12,428,522,51060,9256709,9301109
79,593,143,51060,9267304,9311704
55,772,266,51060,9268233,9312633
76,289,587,51060,9272178,9316578
79,593,143,8660,9311704,9319304
10,374,570,51060,9270084,9322836
13,570,585,51060,9287808,9334272
46,720,261,51060,9290637,9335037
73,490,749,51060,9294394,9338794
49,467,310,51060,9296064,9340464
80,589,434,51060,9296896,9341296
12,428,522,51060,9301109,9345509
77,807,868,51060,9300317,9346637
55,772,266,51060,9312633,9357033
76,289,587,51060,9316578,9360978
10,374,570,51060,9322836,9370788
46,720,261,51060,9335037,9379437
88,495,260,51060,9327261,9380221
78,868,583,51060,9299833,9382585
73,490,749,51060,9338794,9383194
13,570,585,51060,9334272,9384528
49,467,310,51060,9340464,9384864
80,589,434,51060,9341296,9385696
12,428,522,51060,9345509,9389909
77,807,868,51060,9346637,9393341
55,772,266,51060,9357033,9401433
76,289,587,51060,9360978,9405378
10,374,570,51060,9370788,9418740
46,720,261,51060,9379437,9423837
88,495,260,51060,9380221,9424621
73,490,749,51060,9383194,9427594
49,467,310,51060,9384864,9429264
80,589,434,51060,9385696,9430096
13,570,585,51060,9384528,9432480
12,428,522,51060,9389909,9434309
77,807,868,51060,9393341,9439565
55,772,266,51060,9401433,9445833
76,289,587,51060,9405378,9449778
78,868,583,51060,9382585,9455737
10,374,570,51060,9418740,9465492
46,720,261,51060,9423837,9468237
88,495,260,51060,9424621,9469021
73,490,749,51060,9427594,9471994
49,467,310,51060,9429264,9473664
80,589,434,51060,9430096,9474496
12,428,522,51060,9434309,9478709
13,570,585,51060,9432480,9480432
77,807,868,51060,9439565,9486653
55,772,266,51060,9445833,9490233
89,780,378,10000,9476905,9491561
76,289,587,51060,9449778,9494178
46,720,261,51060,9468237,9512637
88,495,260,51060,9469021,9513421
10,374,570,51060,9465492,9514644
73,490,749,51060,9471994,9516394
49,467,310,51060,9473664,9518064
80,589,434,51060,9474496,9518896
12,428,522,51060,9478709,9523109
78,868,583,51060,9455737,9527689
13,570,585,51060,9480432,9529584
77,807,868,51060,9486653,9533357
55,772,266,51060,9490233,9534633
76,289,587,51060,9494178,9538578
10,374,570,43300,9514644,9554916
46,720,261,51060,9512637,9557037
88,495,260,51060,9513421,9557821
73,490,749,51060,9516394,9560794
49,467,310,51060,9518064,9562464
80,589,434,51060,9518896,9563296
12,428,522,51060,9523109,9567509
13,570,585,51060,9529584,9572976
55,772,266,51060,9534633,9579033
77,807,868,51060,9533357,9580157
76,289,587,51060,9538578,9582978
90,372,452,30000,9553510,9588182
78,868,583,51060,9527689,9592441
46,720,261,51060,9557037,9601437
88,495,260,51060,9557821,9602221
73,490,749,51060,9560794,9605194
49,467,310,51060,9562464,9606864
80,589,434,51060,9563296,9607696
12,428,522,51060,9567509,9611909
13,570,585,51060,9572976,9617376
55,772,266,51060,9579033,9623433
77,807,868,51060,9580157,9627245
76,289,587,51060,9582978,9627378
46,720,261,51060,9601437,9645837
88,495,260,51060,9602221,9646621
73,490,749,51060,9605194,9649594
49,467,310,51060,9606864,9651264
80,589,434,51060,9607696,9652096
12,428,522,51060,9611909,9656309
13,570,585,51060,9617376,9661776
78,868,583,51060,9592441,9661993
55,772,266,51060,9623433,9667833
76,289,587,51060,9627378,9671778
77,807,868,51060,9627245,9673949
46,720,261,51060,9645837,9690237
88,495,260,51060,9646621,9691021
73,490,749,51060,9649594,9693994
49,467,310,51060,9651264,9695664
80,589,434,51060,9652096,9696496
12,428,522,51060,9656309,9700709
13,570,585,51060,9661776,9706176
55,772,266,51060,9667833,9712233
76,289,587,51060,9671778,9716178
77,807,868,51060,9673949,9720845
78,868,583,51060,9661993,9725545
46,720,261,51060,9690237,9734637
88,495,260,51060,9691021,9735421
73,490,749,51060,9693994,9738394
49,467,310,51060,9695664,9740064
80,589,434,51060,9696496,9740896
12,428,522,51060,9700709,9745109
13,570,585,51060,9706176,9750576
55,772,266,51060,9712233,9756633
76,289,587,51060,9716178,9760578
77,807,868,51060,9720845,9769133
46,720,261,51060,9734637,9779037
88,495,260,51060,9735421,9779821
73,490,749,51060,9738394,9782794
78,868,583,51060,9725545,9783097
49,467,310,51060,9740064,9784464
80,589,434,51060,9740896,9785296
12,428,522,51060,9745109,9789509
13,570,585,51060,9750576,9794976
55,772,266,51060,9756633,9801033
76,289,587,51060,9760578,9804978
77,807,868,51060,9769133,9823085
46,720,261,51060,9779037,9823437
88,495,260,51060,9779821,9824221
78,868,583,51060,9783097,9826249
73,490,749,51060,9782794,9827194
49,467,310,51060,9784464,9828864
80,589,434,51060,9785296,9829696
12,428,522,51060,9789509,9833909
13,570,585,51060,9794976,9839376
55,772,266,51060,9801033,9845433
76,289,587,51060,9804978,9849378
77,807,868,51060,9823085,9867837
46,720,261,51060,9823437,9867837
88,495,260,51060,9824221,9868621
73,490,749,51060,9827194,9871594
78,868,583,51060,9826249,9871801
49,467,310,51060,9828864,9873264
80,589,434,51060,9829696,9874096
12,428,522,51060,9833909,9878309
78,868,583,8660,9871801,9879673
13,570,585,51060,9839376,9883776
55,772,266,51060,9845433,9889833
76,289,587,51060,9849378,9893778
77,807,868,51060,9867837,9910253
46,720,261,51060,9867837,9912237
88,495,260,51060,9868621,9913021
73,490,749,51060,9871594,9915994
49,467,310,51060,9873264,9917664
12,428,522,51060,9878309,9922709
13,570,585,51060,9883776,9928176
55,772,266,51060,9889833,9934233
76,289,587,51060,9893778,9938178
80,589,434,51060,9874096,9941296
77,807,868,51060,9910253,9954653
46,720,261,51060,9912237,9956637
88,495,260,51060,9913021,9957421
73,490,749,51060,9915994,9960394
49,467,310,51060,9917664,9962064
12,428,522,51060,9922709,9967109
13,570,585,51060,9928176,9972576
55,772,266,51060,9934233,9978633
76,289,587,51060,9938178,9982578
91,801,434,51060,9875308,9989180
77,807,868,51060,9954653,9999053
46,720,261,51060,9956637,10001037
88,495,260,51060,9957421,10001821
73,490,749,51060,9960394,10004794
49,467,310,51060,9962064,10006464
12,428,522,51060,9967109,10011509
13,570,585,51060,9972576,10016976
80,589,434,51060,9941296,10018096
55,772,266,51060,9978633,10023033
76,289,587,51060,9982578,10026978
77,807,868,51060,9999053,10043453
46,720,261,51060,10001037,10045437
88,495,260,51060,10001821,10046221
73,490,749,51060,10004794,10049194
49,467,310,51060,10006464,10050864
12,428,522,51060,10011509,10055909
13,570,585,51060,10016976,10061376
55,772,266,51060,10023033,10067433
76,289,587,51060,10026978,10071378
77,807,868,51060,10043453,10087853
46,720,261,51060,10045437,10089837
88,495,260,51060,10046221,10090621
91,801,434,51060,9989180,10093580
73,490,749,51060,10049194,10093594
49,467,310,51060,10050864,10095264
80,589,434,51060,10018096,10097296
12,428,522,51060,10055909,10100309
13,570,585,51060,10061376,10105776
55,772,266,51060,10067433,10111833
76,289,587,51060,10071378,10115778
77,807,868,51060,10087853,10132253
46,720,261,51060,10089837,10134237
88,495,260,51060,10090621,10135021
73,490,749,51060,10093594,10137994
49,467,310,51060,10095264,10139664
12,428,522,51060,10100309,10144709
13,570,585,51060,10105776,10150176
55,772,266,51060,10111833,10156233
76,289,587,51060,10115778,10160178
92,474,580,50000,10120796,10172908
80,589,434,51060,10097296,10176496
77,807,868,51060,10132253,10176653
46,720,261,51060,10134237,10178637
88,495,260,51060,10135021,10179421
73,490,749,51060,10137994,10182394
49,467,310,51060,10139664,10184064
12,428,522,51060,10144709,10189109
91,801,434,51060,10093580,10193180
13,570,585,51060,10150176,10194576
55,772,266,51060,10156233,10200633
76,289,587,51060,10160178,10204578
77,807,868,51060,10176653,10221053
46,720,261,51060,10178637,10223037
88,495,260,51060,10179421,10223821
73,490,749,51060,10182394,10226794
49,467,310,51060,10184064,10228464
12,428,522,51060,10189109,10233509
13,570,585,51060,10194576,10238976
55,772,266,51060,10200633,10245033
76,289,587,51060,10204578,10248978
80,589,434,51060,10176496,10259296
77,807,868,51060,10221053,10265453
46,720,261,51060,10223037,10267437
88,495,260,51060,10223821,10268221
73,490,749,51060,10226794,10271194
49,467,310,51060,10228464,10272864
12,428,522,51060,10233509,10277909
91,801,434,46820,10193180,10280700
13,570,585,51060,10238976,10283376
55,772,266,51060,10245033,10289433
76,289,587,51060,10248978,10293378
77,807,868,51060,10265453,10309853
46,720,261,51060,10267437,10311837
88,495,260,51060,10268221,10312621
80,589,434,51060,10259296,10314416
73,490,749,51060,10271194,10315594
49,467,310,51060,10272864,10317264
12,428,522,51060,10277909,10322309
94,811,262,10000,10315638,10327622
13,570,585,51060,10283376,10327776
55,772,266,51060,10289433,10333833
76,289,587,51060,10293378,10337778
93,798,432,51060,10289870,10340158
77,807,868,51060,10309853,10354253
46,720,261,51060,10311837,10356237
88,495,260,51060,10312621,10357021
80,589,434,51060,10314416,10358816
73,490,749,51060,10315594,10359994
49,467,310,51060,10317264,10361664
12,428,522,51060,10322309,10366709
55,772,266,51060,10333833,10378233
76,289,587,51060,10337778,10382178
93,798,432,51060,10340158,10384558
97,708,750,30000,10359212,10391212
13,570,585,51060,10327776,10397376
77,807,868,51060,10354253,10398653
46,720,261,51060,10356237,10400637
80,589,434,51060,10358816,10403216
88,495,260,51060,10357021,10403445
73,490,749,51060,10359994,10404394
49,467,310,51060,10361664,10406064
12,428,522,51060,10366709,10411109
55,772,266,51060,10378233,10422633
76,289,587,51060,10382178,10426578
93,798,432,51060,10384558,10428958
95,264,585,51060,10335715,10435776
77,807,868,51060,10398653,10443053
98,471,648,51060,10393858,10444146
46,720,261,51060,10400637,10445037
80,589,434,51060,10403216,10447616
73,490,749,51060,10404394,10448794
88,495,260,51060,10403445,10449957
49,467,310,51060,10406064,10450464
12,428,522,51060,10411109,10455509
96,780,495,51060,10340232,10462261
55,772,266,51060,10422633,10467033
99,547,375,51060,10414916,10467876
76,289,587,51060,10426578,10470978
93,798,432,51060,10428958,10473358
13,570,585,51060,10397376,10486176
77,807,868,51060,10443053,10487453
98,471,648,51060,10444146,10488546
46,720,261,51060,10445037,10489437
80,589,434,51060,10447616,10492016
99,547,375,28940,10467876,10493044
