Src   Dst   Srvport  Utilized (ns)   Utilization
106   5     NO       14730567073     29.46%
4     15    NO       14709326467     29.42%
6     21    NO       14697133313     29.39%
21    14    NO       14673851934     29.35%
8     105   NO       14666768853     29.33%
82    9     NO       14642833269     29.29%
0     100   NO       14616980048     29.23%
20    1     NO       14590154180     29.18%
25    0     NO       14565285600     29.13%
20    294   YES      14557041709     29.11%
1     20    NO       14553634650     29.11%
126   3     NO       14553282585     29.11%
121   8     NO       14552626093     29.11%
6     108   NO       14532379994     29.06%
11    16    NO       14528497286     29.06%
5     115   NO       14525626726     29.05%
15    254   YES      14519641335     29.04%
8     72    NO       14508826882     29.02%
19    64    NO       14507732995     29.02%
15    96    NO       14503922968     29.01%
112   9     NO       14503206665     29.01%
9     108   NO       14479764708     28.96%
3     58    NO       14479643359     28.96%
11    105   NO       14475497878     28.95%
99    20    NO       14469479807     28.94%
2     109   NO       14429371562     28.86%
6     42    NO       14427065356     28.85%
12    41    NO       14392836804     28.79%
4     108   NO       14389703843     28.78%
22    88    NO       14384265887     28.77%
19    285   YES      14376347364     28.75%
7     122   NO       14370195766     28.74%
11    117   NO       14367844739     28.74%
23    42    NO       14319973652     28.64%
23    121   NO       14315409679     28.63%
15    81    NO       14306899170     28.61%
16    260   YES      14304112572     28.61%
16    261   YES      14285022244     28.57%
23    55    NO       14284116542     28.57%
17    10    NO       14281991133     28.56%
0     128   YES      14259543944     28.52%
14    242   YES      14255387791     28.51%
20    125   NO       14250746581     28.50%
2     108   NO       14233445177     28.47%
9     43    NO       14232263598     28.46%
21    82    NO       14226062322     28.45%
8     194   YES      14212822965     28.43%
18    274   YES      14187550015     28.38%
12    77    NO       14173982570     28.35%
24    6     NO       14160797365     28.32%
16    11    NO       14136415877     28.27%
0     8     NO       14116172087     28.23%
22    309   YES      14105937809     28.21%
14    41    NO       14100888952     28.20%
2     149   YES      14045372440     28.09%
98    4     NO       14039122817     28.08%
23    316   YES      13999954652     28.00%
9     207   YES      13990255388     27.98%
3     19    NO       13964983523     27.93%
21    38    NO       13962504562     27.93%
82    21    NO       13945690437     27.89%
11    110   NO       13942498583     27.88%
3     98    NO       13936115096     27.87%
10    115   NO       13935789450     27.87%
11    219   YES      13884020577     27.77%
7     124   NO       13881569113     27.76%
22    53    NO       13871035878     27.74%
4     65    NO       13844700441     27.69%
14    30    NO       13826637676     27.65%
0     65    NO       13795446516     27.59%
5     124   NO       13785342354     27.57%
29    8     NO       13772061743     27.54%
7     71    NO       13762725831     27.53%
13    108   NO       13761796626     27.52%
16    259   YES      13758877719     27.52%
13    15    NO       13721432267     27.44%
21    88    NO       13717785755     27.44%
10    211   YES      13700507114     27.40%
5     168   YES      13688207278     27.38%
0     33    NO       13621123575     27.24%
7     120   NO       13594315747     27.19%
89    21    NO       13591820414     27.18%
2     114   NO       13576867273     27.15%
20    85    NO       13513430334     27.03%
9     3     NO       13510565178     27.02%
8     29    NO       13493317379     26.99%
15    253   YES      13471734906     26.94%
23    81    NO       13456098714     26.91%
4     1     NO       13445419848     26.89%
0     134   YES      13427841300     26.86%
1     139   YES      13422545351     26.85%
16    257   YES      13416328964     26.83%
22    94    NO       13407556110     26.82%
9     123   NO       13407553129     26.82%
15    90    NO       13375607874     26.75%
14    243   YES      13374616500     26.75%
17    31    NO       13372496426     26.74%
12    111   NO       13341907179     26.68%
4     63    NO       13336492563     26.67%
18    117   NO       13315785362     26.63%
20    290   YES      13289856209     26.58%
8     37    NO       13286297402     26.57%
0     91    NO       13284996945     26.57%
107   20    NO       13283451452     26.57%
5     174   YES      13260970833     26.52%
10    47    NO       13240456723     26.48%
2     24    NO       13218603948     26.44%
12    226   YES      13218206246     26.44%
16    23    NO       13214517634     26.43%
9     93    NO       13211550935     26.42%
23    105   NO       13210263522     26.42%
2     151   YES      13209815546     26.42%
9     80    NO       13197436752     26.39%
23    43    NO       13197317430     26.39%
9     200   YES      13185699566     26.37%
10    100   NO       13174981483     26.35%
0     132   YES      13168973323     26.34%
13    114   NO       13165138002     26.33%
18    1     NO       13128404640     26.26%
1     100   NO       13113885476     26.23%
6     26    NO       13106374917     26.21%
22    82    NO       13066775191     26.13%
92    10    NO       13059437922     26.12%
4     127   NO       13052554793     26.11%
4     162   YES      13052435795     26.10%
21    23    NO       13035391547     26.07%
9     82    NO       13012601299     26.03%
9     31    NO       13012340528     26.02%
60    5     NO       12998429487     26.00%
23    104   NO       12979529173     25.96%
31    1     NO       12975784752     25.95%
7     65    NO       12964412455     25.93%
21    69    NO       12953020962     25.91%
20    288   YES      12948849743     25.90%
10    64    NO       12939297115     25.88%
7     28    NO       12938904473     25.88%
110   11    NO       12931799146     25.86%
9     110   NO       12923562899     25.85%
43    9     NO       12922597051     25.85%
18    272   YES      12911460359     25.82%
8     198   YES      12886610813     25.77%
16    84    NO       12871897757     25.74%
3     34    NO       12864502765     25.73%
21    296   YES      12843110368     25.69%
19    41    NO       12838826631     25.68%
12    80    NO       12833551487     25.67%
7     47    NO       12827229452     25.65%
71    16    NO       12825456483     25.65%
9     87    NO       12813801095     25.63%
25    17    NO       12786186326     25.57%
22    52    NO       12779005020     25.56%
0     74    NO       12776309971     25.55%
17    43    NO       12775919491     25.55%
2     91    NO       12768272172     25.54%
17    81    NO       12759887511     25.52%
81    17    NO       12740766095     25.48%
41    10    NO       12734270346     25.47%
17    1     NO       12729185523     25.46%
20    119   NO       12724328064     25.45%
3     10    NO       12719953237     25.44%
12    96    NO       12708102197     25.42%
10    105   NO       12697380746     25.39%
100   5     NO       12697013955     25.39%
7     67    NO       12695586286     25.39%
13    234   YES      12692774615     25.39%
5     30    NO       12691753127     25.38%
5     66    NO       12655680740     25.31%
19    33    NO       12653014134     25.31%
16    85    NO       12652747800     25.31%
76    4     NO       12624287676     25.25%
59    3     NO       12610878823     25.22%
9     205   YES      12595339966     25.19%
17    123   NO       12580915787     25.16%
8     50    NO       12580217074     25.16%
14    99    NO       12579095867     25.16%
8     62    NO       12563268154     25.13%
8     31    NO       12561931220     25.12%
53    16    NO       12544504530     25.09%
3     157   YES      12529753730     25.06%
17    106   NO       12523330202     25.05%
0     131   YES      12513000178     25.03%
122   20    NO       12512553908     25.03%
20    107   NO       12458551040     24.92%
16    27    NO       12457150721     24.91%
14    69    NO       12452761446     24.91%
0     84    NO       12440476115     24.88%
3     154   YES      12434476222     24.87%
81    0     NO       12427608264     24.86%
1     41    NO       12386992921     24.77%
2     145   YES      12376826144     24.75%
25    12    NO       12336500510     24.67%
3     38    NO       12318002751     24.64%
1     35    NO       12313265289     24.63%
4     161   YES      12310463889     24.62%
14    19    NO       12305060346     24.61%
25    13    NO       12267661704     24.54%
6     68    NO       12262645793     24.53%
2     113   NO       12249230462     24.50%
7     110   NO       12248394567     24.50%
8     94    NO       12233745630     24.47%
6     116   NO       12232543041     24.47%
3     97    NO       12230309770     24.46%
4     90    NO       12229973333     24.46%
20    25    NO       12223685812     24.45%
15    124   NO       12209333798     24.42%
16    263   YES      12199252465     24.40%
9     201   YES      12183296418     24.37%
109   2     NO       12171751312     24.34%
6     24    NO       12167104287     24.33%
5     170   YES      12160103294     24.32%
14    111   NO       12137274745     24.27%
21    30    NO       12128090233     24.26%
7     33    NO       12117286775     24.23%
12    25    NO       12106402226     24.21%
0     103   NO       12100552913     24.20%
12    92    NO       12092287426     24.18%
2     150   YES      12075749878     24.15%
7     189   YES      12075475779     24.15%
2     96    NO       12041157527     24.08%
3     108   NO       11968493094     23.94%
15    250   YES      11942856429     23.89%
48    18    NO       11922667709     23.85%
16    33    NO       11913432695     23.83%
1     102   NO       11912800561     23.83%
23    72    NO       11911415892     23.82%
8     48    NO       11905406698     23.81%
9     46    NO       11893793233     23.79%
100   4     NO       11884927620     23.77%
2     67    NO       11873877621     23.75%
119   21    NO       11861535361     23.72%
4     163   YES      11849796786     23.70%
88    7     NO       11838430828     23.68%
13    91    NO       11820779178     23.64%
53    0     NO       11799369761     23.60%
1     138   YES      11797032162     23.59%
5     106   NO       11791528271     23.58%
94    17    NO       11783903059     23.57%
17    78    NO       11743487025     23.49%
107   21    NO       11726593269     23.45%
8     24    NO       11724383985     23.45%
24    22    NO       11703160591     23.41%
0     44    NO       11699726936     23.40%
2     52    NO       11694266355     23.39%
5     64    NO       11692232645     23.38%
12    116   NO       11668019902     23.34%
116   1     NO       11657947679     23.32%
2     42    NO       11647075075     23.29%
16    50    NO       11646101520     23.29%
19    281   YES      11625736857     23.25%
9     202   YES      11617423711     23.23%
10    83    NO       11610469475     23.22%
67    18    NO       11607496534     23.21%
18    76    NO       11597028976     23.19%
22    27    NO       11583569603     23.17%
6     39    NO       11555352914     23.11%
1     76    NO       11553500542     23.11%
22    43    NO       11538384399     23.08%
7     188   YES      11527203479     23.05%
18    78    NO       11512374119     23.02%
17    265   YES      11507164920     23.01%
11    52    NO       11492294539     22.98%
20    64    NO       11491505612     22.98%
19    65    NO       11472921744     22.95%
14    247   YES      11455817147     22.91%
13    16    NO       11436474666     22.87%
16    39    NO       11431395518     22.86%
1     53    NO       11419315810     22.84%
