FlowId     Src   Dst   Sent (byte)  Total (byte) Duration (ms)  Progress  
8766       69    3     0            50000        30000.00 (DNF) 0.00%
8767       69    4     0            50000        30000.00 (DNF) 0.00%
8768       69    5     0            50000        30000.00 (DNF) 0.00%
8769       69    6     2760         50000        30000.00 (DNF) 5.52%
8770       69    7     0            50000        30000.00 (DNF) 0.00%
8771       69    8     0            50000        30000.00 (DNF) 0.00%
8772       69    9     0            50000        30000.00 (DNF) 0.00%
8773       69    10    0            50000        30000.00 (DNF) 0.00%
8774       69    11    0            50000        30000.00 (DNF) 0.00%
8775       69    12    0            50000        30000.00 (DNF) 0.00%
8776       69    13    0            50000        30000.00 (DNF) 0.00%
8777       69    14    2760         50000        30000.00 (DNF) 5.52%
8778       69    15    0            50000        30000.00 (DNF) 0.00%
8779       69    16    0            50000        30000.00 (DNF) 0.00%
8780       69    17    0            50000        30000.00 (DNF) 0.00%
8781       69    18    0            50000        30000.00 (DNF) 0.00%
8782       69    19    0            50000        30000.00 (DNF) 0.00%
8783       69    20    0            50000        30000.00 (DNF) 0.00%
8784       69    21    0            50000        30000.00 (DNF) 0.00%
8785       69    22    0            50000        30000.00 (DNF) 0.00%
8786       69    23    0            50000        30000.00 (DNF) 0.00%
8787       69    24    0            50000        30000.00 (DNF) 0.00%
8788       69    25    0            50000        30000.00 (DNF) 0.00%
8789       69    26    0            50000        30000.00 (DNF) 0.00%
8790       69    27    0            50000        30000.00 (DNF) 0.00%
8791       69    28    0            50000        30000.00 (DNF) 0.00%
8792       69    29    0            50000        30000.00 (DNF) 0.00%
8793       69    30    50000        50000        2282.27        100.00%
8794       69    31    0            50000        30000.00 (DNF) 0.00%
8795       69    32    1380         50000        30000.00 (DNF) 2.76%
8796       69    33    0            50000        30000.00 (DNF) 0.00%
8797       69    34    0            50000        30000.00 (DNF) 0.00%
8798       69    35    0            50000        30000.00 (DNF) 0.00%
8799       69    36    0            50000        30000.00 (DNF) 0.00%
8800       69    37    0            50000        30000.00 (DNF) 0.00%
8801       69    38    0            50000        30000.00 (DNF) 0.00%
8802       69    39    0            50000        30000.00 (DNF) 0.00%
8803       69    40    0            50000        30000.00 (DNF) 0.00%
8804       69    41    0            50000        30000.00 (DNF) 0.00%
8805       69    42    0            50000        30000.00 (DNF) 0.00%
8806       69    43    0            50000        30000.00 (DNF) 0.00%
8807       69    44    1380         50000        30000.00 (DNF) 2.76%
8808       69    45    50000        50000        2236.85        100.00%
8809       69    46    0            50000        30000.00 (DNF) 0.00%
8810       69    47    37260        50000        30000.00 (DNF) 74.52%
8811       69    48    9660         50000        30000.00 (DNF) 19.32%
8812       69    49    0            50000        30000.00 (DNF) 0.00%
8813       69    50    0            50000        30000.00 (DNF) 0.00%
8814       69    51    0            50000        30000.00 (DNF) 0.00%
8815       69    52    0            50000        30000.00 (DNF) 0.00%
8816       69    53    0            50000        30000.00 (DNF) 0.00%
8817       69    54    0            50000        30000.00 (DNF) 0.00%
8818       69    55    0            50000        30000.00 (DNF) 0.00%
8819       69    56    0            50000        30000.00 (DNF) 0.00%
8820       69    57    0            50000        30000.00 (DNF) 0.00%
8821       69    58    0            50000        30000.00 (DNF) 0.00%
8822       69    59    0            50000        30000.00 (DNF) 0.00%
8823       69    60    0            50000        30000.00 (DNF) 0.00%
8824       69    61    1380         50000        30000.00 (DNF) 2.76%
8825       69    62    0            50000        30000.00 (DNF) 0.00%
8826       69    63    0            50000        30000.00 (DNF) 0.00%
8827       69    64    0            50000        30000.00 (DNF) 0.00%
8828       69    65    0            50000        30000.00 (DNF) 0.00%
8829       69    66    0            50000        30000.00 (DNF) 0.00%
8830       69    67    0            50000        30000.00 (DNF) 0.00%
8831       69    68    0            50000        30000.00 (DNF) 0.00%
8832       69    70    0            50000        30000.00 (DNF) 0.00%
8833       69    71    50000        50000        8072.14        100.00%
8834       69    72    0            50000        30000.00 (DNF) 0.00%
8835       69    73    0            50000        30000.00 (DNF) 0.00%
8836       69    74    0            50000        30000.00 (DNF) 0.00%
8837       69    75    0            50000        30000.00 (DNF) 0.00%
8838       69    76    0            50000        30000.00 (DNF) 0.00%
8839       69    77    0            50000        30000.00 (DNF) 0.00%
8840       69    78    1380         50000        30000.00 (DNF) 2.76%
8841       69    79    0            50000        30000.00 (DNF) 0.00%
8842       69    80    0            50000        30000.00 (DNF) 0.00%
8843       69    81    0            50000        30000.00 (DNF) 0.00%
8844       69    82    0            50000        30000.00 (DNF) 0.00%
8845       69    83    0            50000        30000.00 (DNF) 0.00%
8846       69    84    0            50000        30000.00 (DNF) 0.00%
8847       69    85    0            50000        30000.00 (DNF) 0.00%
8848       69    86    20700        50000        30000.00 (DNF) 41.40%
8849       69    87    0            50000        30000.00 (DNF) 0.00%
8850       69    88    0            50000        30000.00 (DNF) 0.00%
8851       69    89    0            50000        30000.00 (DNF) 0.00%
8852       69    90    0            50000        30000.00 (DNF) 0.00%
8853       69    91    1380         50000        30000.00 (DNF) 2.76%
8854       69    92    50000        50000        3116.13        100.00%
8855       69    93    0            50000        30000.00 (DNF) 0.00%
8856       69    94    0            50000        30000.00 (DNF) 0.00%
8857       69    95    0            50000        30000.00 (DNF) 0.00%
8858       69    96    0            50000        30000.00 (DNF) 0.00%
8859       69    97    0            50000        30000.00 (DNF) 0.00%
8860       69    98    0            50000        30000.00 (DNF) 0.00%
8861       69    99    0            50000        30000.00 (DNF) 0.00%
8862       69    100   0            50000        30000.00 (DNF) 0.00%
8863       69    101   0            50000        30000.00 (DNF) 0.00%
8864       69    102   0            50000        30000.00 (DNF) 0.00%
8865       69    103   0            50000        30000.00 (DNF) 0.00%
8866       69    104   0            50000        30000.00 (DNF) 0.00%
8867       69    105   0            50000        30000.00 (DNF) 0.00%
8868       69    106   0            50000        30000.00 (DNF) 0.00%
8869       69    107   0            50000        30000.00 (DNF) 0.00%
8870       69    108   0            50000        30000.00 (DNF) 0.00%
8871       69    109   0            50000        30000.00 (DNF) 0.00%
8872       69    110   0            50000        30000.00 (DNF) 0.00%
8873       69    111   4140         50000        30000.00 (DNF) 8.28%
8874       69    112   50000        50000        7285.95        100.00%
8875       69    113   0            50000        30000.00 (DNF) 0.00%
8876       69    114   37260        50000        30000.00 (DNF) 74.52%
8877       69    115   0            50000        30000.00 (DNF) 0.00%
8878       69    116   0            50000        30000.00 (DNF) 0.00%
8879       69    117   0            50000        30000.00 (DNF) 0.00%
8880       69    118   0            50000        30000.00 (DNF) 0.00%
8881       69    119   0            50000        30000.00 (DNF) 0.00%
8882       69    120   0            50000        30000.00 (DNF) 0.00%
8883       69    121   0            50000        30000.00 (DNF) 0.00%
8884       69    122   0            50000        30000.00 (DNF) 0.00%
8885       69    123   1380         50000        30000.00 (DNF) 2.76%
8886       69    124   0            50000        30000.00 (DNF) 0.00%
8887       69    125   0            50000        30000.00 (DNF) 0.00%
8888       69    126   0            50000        30000.00 (DNF) 0.00%
8889       69    127   0            50000        30000.00 (DNF) 0.00%
8890       70    0     0            50000        30000.00 (DNF) 0.00%
8891       70    1     1380         50000        30000.00 (DNF) 2.76%
8892       70    2     0            50000        30000.00 (DNF) 0.00%
8893       70    3     0            50000        30000.00 (DNF) 0.00%
8894       70    4     0            50000        30000.00 (DNF) 0.00%
8895       70    5     0            50000        30000.00 (DNF) 0.00%
8896       70    6     0            50000        30000.00 (DNF) 0.00%
8897       70    7     0            50000        30000.00 (DNF) 0.00%
8898       70    8     0            50000        30000.00 (DNF) 0.00%
8899       70    9     0            50000        30000.00 (DNF) 0.00%
8900       70    10    0            50000        30000.00 (DNF) 0.00%
8901       70    11    0            50000        30000.00 (DNF) 0.00%
8902       70    12    0            50000        30000.00 (DNF) 0.00%
8903       70    13    0            50000        30000.00 (DNF) 0.00%
8904       70    14    0            50000        30000.00 (DNF) 0.00%
8905       70    15    0            50000        30000.00 (DNF) 0.00%
8906       70    16    0            50000        30000.00 (DNF) 0.00%
8907       70    17    0            50000        30000.00 (DNF) 0.00%
8908       70    18    0            50000        30000.00 (DNF) 0.00%
8909       70    19    0            50000        30000.00 (DNF) 0.00%
8910       70    20    0            50000        30000.00 (DNF) 0.00%
8911       70    21    0            50000        30000.00 (DNF) 0.00%
8912       70    22    0            50000        30000.00 (DNF) 0.00%
8913       70    23    0            50000        30000.00 (DNF) 0.00%
8914       70    24    0            50000        30000.00 (DNF) 0.00%
8915       70    25    5520         50000        30000.00 (DNF) 11.04%
8916       70    26    0            50000        30000.00 (DNF) 0.00%
8917       70    27    0            50000        30000.00 (DNF) 0.00%
8918       70    28    50000        50000        4741.15        100.00%
8919       70    29    0            50000        30000.00 (DNF) 0.00%
8920       70    30    0            50000        30000.00 (DNF) 0.00%
8921       70    31    50000        50000        1462.77        100.00%
8922       70    32    0            50000        30000.00 (DNF) 0.00%
8923       70    33    0            50000        30000.00 (DNF) 0.00%
8924       70    34    2760         50000        30000.00 (DNF) 5.52%
8925       70    35    0            50000        30000.00 (DNF) 0.00%
8926       70    36    0            50000        30000.00 (DNF) 0.00%
8927       70    37    0            50000        30000.00 (DNF) 0.00%
8928       70    38    0            50000        30000.00 (DNF) 0.00%
8929       70    39    0            50000        30000.00 (DNF) 0.00%
8930       70    40    0            50000        30000.00 (DNF) 0.00%
8931       70    41    0            50000        30000.00 (DNF) 0.00%
8932       70    42    1380         50000        30000.00 (DNF) 2.76%
8933       70    43    0            50000        30000.00 (DNF) 0.00%
8934       70    44    0            50000        30000.00 (DNF) 0.00%
8935       70    45    0            50000        30000.00 (DNF) 0.00%
8936       70    46    0            50000        30000.00 (DNF) 0.00%
8937       70    47    0            50000        30000.00 (DNF) 0.00%
8938       70    48    0            50000        30000.00 (DNF) 0.00%
8939       70    49    0            50000        30000.00 (DNF) 0.00%
8940       70    50    0            50000        30000.00 (DNF) 0.00%
8941       70    51    0            50000        30000.00 (DNF) 0.00%
8942       70    52    0            50000        30000.00 (DNF) 0.00%
8943       70    53    1380         50000        30000.00 (DNF) 2.76%
8944       70    54    0            50000        30000.00 (DNF) 0.00%
8945       70    55    0            50000        30000.00 (DNF) 0.00%
8946       70    56    0            50000        30000.00 (DNF) 0.00%
8947       70    57    2760         50000        30000.00 (DNF) 5.52%
8948       70    58    0            50000        30000.00 (DNF) 0.00%
8949       70    59    1380         50000        30000.00 (DNF) 2.76%
8950       70    60    50000        50000        1715.88        100.00%
8951       70    61    0            50000        30000.00 (DNF) 0.00%
8952       70    62    1380         50000        30000.00 (DNF) 2.76%
8953       70    63    0            50000        30000.00 (DNF) 0.00%
8954       70    64    0            50000        30000.00 (DNF) 0.00%
8955       70    65    0            50000        30000.00 (DNF) 0.00%
8956       70    66    0            50000        30000.00 (DNF) 0.00%
8957       70    67    0            50000        30000.00 (DNF) 0.00%
8958       70    68    0            50000        30000.00 (DNF) 0.00%
8959       70    69    0            50000        30000.00 (DNF) 0.00%
8960       70    71    0            50000        30000.00 (DNF) 0.00%
8961       70    72    0            50000        30000.00 (DNF) 0.00%
8962       70    73    0            50000        30000.00 (DNF) 0.00%
8963       70    74    0            50000        30000.00 (DNF) 0.00%
8964       70    75    0            50000        30000.00 (DNF) 0.00%
8965       70    76    0            50000        30000.00 (DNF) 0.00%
8966       70    77    0            50000        30000.00 (DNF) 0.00%
8967       70    78    0            50000        30000.00 (DNF) 0.00%
8968       70    79    0            50000        30000.00 (DNF) 0.00%
8969       70    80    0            50000        30000.00 (DNF) 0.00%
8970       70    81    0            50000        30000.00 (DNF) 0.00%
8971       70    82    0            50000        30000.00 (DNF) 0.00%
8972       70    83    0            50000        30000.00 (DNF) 0.00%
8973       70    84    0            50000        30000.00 (DNF) 0.00%
8974       70    85    0            50000        30000.00 (DNF) 0.00%
8975       70    86    0            50000        30000.00 (DNF) 0.00%
8976       70    87    0            50000        30000.00 (DNF) 0.00%
8977       70    88    0            50000        30000.00 (DNF) 0.00%
8978       70    89    0            50000        30000.00 (DNF) 0.00%
8979       70    90    0            50000        30000.00 (DNF) 0.00%
8980       70    91    0            50000        30000.00 (DNF) 0.00%
8981       70    92    46920        50000        30000.00 (DNF) 93.84%
8982       70    93    0            50000        30000.00 (DNF) 0.00%
8983       70    94    0            50000        30000.00 (DNF) 0.00%
8984       70    95    0            50000        30000.00 (DNF) 0.00%
8985       70    96    0            50000        30000.00 (DNF) 0.00%
8986       70    97    0            50000        30000.00 (DNF) 0.00%
8987       70    98    0            50000        30000.00 (DNF) 0.00%
8988       70    99    0            50000        30000.00 (DNF) 0.00%
8989       70    100   0            50000        30000.00 (DNF) 0.00%
8990       70    101   1380         50000        30000.00 (DNF) 2.76%
8991       70    102   0            50000        30000.00 (DNF) 0.00%
8992       70    103   0            50000        30000.00 (DNF) 0.00%
8993       70    104   0            50000        30000.00 (DNF) 0.00%
8994       70    105   0            50000        30000.00 (DNF) 0.00%
8995       70    106   0            50000        30000.00 (DNF) 0.00%
8996       70    107   1380         50000        30000.00 (DNF) 2.76%
8997       70    108   0            50000        30000.00 (DNF) 0.00%
8998       70    109   2760         50000        30000.00 (DNF) 5.52%
8999       70    110   0            50000        30000.00 (DNF) 0.00%
9000       70    111   37260        50000        30000.00 (DNF) 74.52%
9001       70    112   0            50000        30000.00 (DNF) 0.00%
9002       70    113   0            50000        30000.00 (DNF) 0.00%
9003       70    114   0            50000        30000.00 (DNF) 0.00%
9004       70    115   0            50000        30000.00 (DNF) 0.00%
9005       70    116   0            50000        30000.00 (DNF) 0.00%
9006       70    117   0            50000        30000.00 (DNF) 0.00%
9007       70    118   0            50000        30000.00 (DNF) 0.00%
9008       70    119   1380         50000        30000.00 (DNF) 2.76%
9009       70    120   0            50000        30000.00 (DNF) 0.00%
9010       70    121   0            50000        30000.00 (DNF) 0.00%
9011       70    122   0            50000        30000.00 (DNF) 0.00%
9012       70    123   0            50000        30000.00 (DNF) 0.00%
9013       70    124   0            50000        30000.00 (DNF) 0.00%
9014       70    125   0            50000        30000.00 (DNF) 0.00%
9015       70    126   0            50000        30000.00 (DNF) 0.00%
9016       70    127   0            50000        30000.00 (DNF) 0.00%
9017       71    0     0            50000        30000.00 (DNF) 0.00%
9018       71    1     0            50000        30000.00 (DNF) 0.00%
9019       71    2     0            50000        30000.00 (DNF) 0.00%
9020       71    3     2760         50000        30000.00 (DNF) 5.52%
9021       71    4     1380         50000        30000.00 (DNF) 2.76%
9022       71    5     0            50000        30000.00 (DNF) 0.00%
9023       71    6     0            50000        30000.00 (DNF) 0.00%
9024       71    7     1380         50000        30000.00 (DNF) 2.76%
9025       71    8     0            50000        30000.00 (DNF) 0.00%
9026       71    9     0            50000        30000.00 (DNF) 0.00%
9027       71    10    0            50000        30000.00 (DNF) 0.00%
9028       71    11    50000        50000        13317.87       100.00%
9029       71    12    0            50000        30000.00 (DNF) 0.00%
9030       71    13    0            50000        30000.00 (DNF) 0.00%
9031       71    14    0            50000        30000.00 (DNF) 0.00%
9032       71    15    0            50000        30000.00 (DNF) 0.00%
9033       71    16    0            50000        30000.00 (DNF) 0.00%
9034       71    17    0            50000        30000.00 (DNF) 0.00%
9035       71    18    0            50000        30000.00 (DNF) 0.00%
9036       71    19    0            50000        30000.00 (DNF) 0.00%
9037       71    20    0            50000        30000.00 (DNF) 0.00%
9038       71    21    0            50000        30000.00 (DNF) 0.00%
9039       71    22    0            50000        30000.00 (DNF) 0.00%
9040       71    23    0            50000        30000.00 (DNF) 0.00%
9041       71    24    0            50000        30000.00 (DNF) 0.00%
9042       71    25    0            50000        30000.00 (DNF) 0.00%
9043       71    26    0            50000        30000.00 (DNF) 0.00%
9044       71    27    0            50000        30000.00 (DNF) 0.00%
9045       71    28    0            50000        30000.00 (DNF) 0.00%
9046       71    29    0            50000        30000.00 (DNF) 0.00%
9047       71    30    0            50000        30000.00 (DNF) 0.00%
9048       71    31    0            50000        30000.00 (DNF) 0.00%
9049       71    32    0            50000        30000.00 (DNF) 0.00%
9050       71    33    0            50000        30000.00 (DNF) 0.00%
9051       71    34    16560        50000        30000.00 (DNF) 33.12%
9052       71    35    0            50000        30000.00 (DNF) 0.00%
9053       71    36    0            50000        30000.00 (DNF) 0.00%
9054       71    37    0            50000        30000.00 (DNF) 0.00%
9055       71    38    0            50000        30000.00 (DNF) 0.00%
9056       71    39    1380         50000        30000.00 (DNF) 2.76%
9057       71    40    0            50000        30000.00 (DNF) 0.00%
9058       71    41    0            50000        30000.00 (DNF) 0.00%
9059       71    42    0            50000        30000.00 (DNF) 0.00%
9060       71    43    0            50000        30000.00 (DNF) 0.00%
9061       71    44    0            50000        30000.00 (DNF) 0.00%
9062       71    45    0            50000        30000.00 (DNF) 0.00%
9063       71    46    0            50000        30000.00 (DNF) 0.00%
9064       71    47    0            50000        30000.00 (DNF) 0.00%
9065       71    48    0            50000        30000.00 (DNF) 0.00%
9066       71    49    0            50000        30000.00 (DNF) 0.00%
9067       71    50    0            50000        30000.00 (DNF) 0.00%
9068       71    51    0            50000        30000.00 (DNF) 0.00%
9069       71    52    0            50000        30000.00 (DNF) 0.00%
9070       71    53    0            50000        30000.00 (DNF) 0.00%
9071       71    54    0            50000        30000.00 (DNF) 0.00%
9072       71    55    0            50000        30000.00 (DNF) 0.00%
9073       71    56    0            50000        30000.00 (DNF) 0.00%
9074       71    57    1380         50000        30000.00 (DNF) 2.76%
9075       71    58    0            50000        30000.00 (DNF) 0.00%
9076       71    59    0            50000        30000.00 (DNF) 0.00%
9077       71    60    0            50000        30000.00 (DNF) 0.00%
9078       71    61    0            50000        30000.00 (DNF) 0.00%
9079       71    62    1380         50000        30000.00 (DNF) 2.76%
9080       71    63    0            50000        30000.00 (DNF) 0.00%
9081       71    64    0            50000        30000.00 (DNF) 0.00%
9082       71    65    0            50000        30000.00 (DNF) 0.00%
9083       71    66    0            50000        30000.00 (DNF) 0.00%
9084       71    67    0            50000        30000.00 (DNF) 0.00%
9085       71    68    17940        50000        30000.00 (DNF) 35.88%
9086       71    69    50000        50000        8077.11        100.00%
9087       71    70    0            50000        30000.00 (DNF) 0.00%
9088       71    72    0            50000        30000.00 (DNF) 0.00%
9089       71    73    0            50000        30000.00 (DNF) 0.00%
9090       71    74    50000        50000        12351.52       100.00%
9091       71    75    0            50000        30000.00 (DNF) 0.00%
9092       71    76    0            50000        30000.00 (DNF) 0.00%
9093       71    77    0            50000        30000.00 (DNF) 0.00%
9094       71    78    50000        50000        18756.76       100.00%
9095       71    79    0            50000        30000.00 (DNF) 0.00%
9096       71    80    0            50000        30000.00 (DNF) 0.00%
9097       71    81    0            50000        30000.00 (DNF) 0.00%
9098       71    82    0            50000        30000.00 (DNF) 0.00%
9099       71    83    0            50000        30000.00 (DNF) 0.00%
9100       71    84    0            50000        30000.00 (DNF) 0.00%
9101       71    85    0            50000        30000.00 (DNF) 0.00%
9102       71    86    0            50000        30000.00 (DNF) 0.00%
9103       71    87    0            50000        30000.00 (DNF) 0.00%
9104       71    88    1380         50000        30000.00 (DNF) 2.76%
9105       71    89    0            50000        30000.00 (DNF) 0.00%
9106       71    90    0            50000        30000.00 (DNF) 0.00%
9107       71    91    0            50000        30000.00 (DNF) 0.00%
9108       71    92    1380         50000        30000.00 (DNF) 2.76%
9109       71    93    0            50000        30000.00 (DNF) 0.00%
9110       71    94    0            50000        30000.00 (DNF) 0.00%
9111       71    95    0            50000        30000.00 (DNF) 0.00%
9112       71    96    0            50000        30000.00 (DNF) 0.00%
9113       71    97    0            50000        30000.00 (DNF) 0.00%
9114       71    98    0            50000        30000.00 (DNF) 0.00%
9115       71    99    0            50000        30000.00 (DNF) 0.00%
9116       71    100   0            50000        30000.00 (DNF) 0.00%
9117       71    101   2760         50000        30000.00 (DNF) 5.52%
9118       71    102   0            50000        30000.00 (DNF) 0.00%
9119       71    103   0            50000        30000.00 (DNF) 0.00%
9120       71    104   1380         50000        30000.00 (DNF) 2.76%
9121       71    105   0            50000        30000.00 (DNF) 0.00%
9122       71    106   0            50000        30000.00 (DNF) 0.00%
9123       71    107   0            50000        30000.00 (DNF) 0.00%
9124       71    108   0            50000        30000.00 (DNF) 0.00%
9125       71    109   6900         50000        30000.00 (DNF) 13.80%
9126       71    110   0            50000        30000.00 (DNF) 0.00%
9127       71    111   0            50000        30000.00 (DNF) 0.00%
9128       71    112   1380         50000        30000.00 (DNF) 2.76%
9129       71    113   0            50000        30000.00 (DNF) 0.00%
9130       71    114   0            50000        30000.00 (DNF) 0.00%
9131       71    115   0            50000        30000.00 (DNF) 0.00%
9132       71    116   0            50000        30000.00 (DNF) 0.00%
9133       71    117   0            50000        30000.00 (DNF) 0.00%
9134       71    118   0            50000        30000.00 (DNF) 0.00%
9135       71    119   0            50000        30000.00 (DNF) 0.00%
9136       71    120   0            50000        30000.00 (DNF) 0.00%
9137       71    121   0            50000        30000.00 (DNF) 0.00%
9138       71    122   0            50000        30000.00 (DNF) 0.00%
9139       71    123   50000        50000        9734.04        100.00%
9140       71    124   9660         50000        30000.00 (DNF) 19.32%
9141       71    125   0            50000        30000.00 (DNF) 0.00%
9142       71    126   0            50000        30000.00 (DNF) 0.00%
9143       71    127   0            50000        30000.00 (DNF) 0.00%
9144       72    0     0            50000        30000.00 (DNF) 0.00%
9145       72    1     0            50000        30000.00 (DNF) 0.00%
9146       72    2     0            50000        30000.00 (DNF) 0.00%
9147       72    3     0            50000        30000.00 (DNF) 0.00%
9148       72    4     0            50000        30000.00 (DNF) 0.00%
9149       72    5     0            50000        30000.00 (DNF) 0.00%
9150       72    6     0            50000        30000.00 (DNF) 0.00%
9151       72    7     0            50000        30000.00 (DNF) 0.00%
9152       72    8     0            50000        30000.00 (DNF) 0.00%
9153       72    9     0            50000        30000.00 (DNF) 0.00%
9154       72    10    0            50000        30000.00 (DNF) 0.00%
9155       72    11    0            50000        30000.00 (DNF) 0.00%
9156       72    12    0            50000        30000.00 (DNF) 0.00%
9157       72    13    0            50000        30000.00 (DNF) 0.00%
9158       72    14    0            50000        30000.00 (DNF) 0.00%
9159       72    15    0            50000        30000.00 (DNF) 0.00%
9160       72    16    50000        50000        7262.83        100.00%
9161       72    17    50000        50000        1613.92        100.00%
9162       72    18    0            50000        30000.00 (DNF) 0.00%
9163       72    19    0            50000        30000.00 (DNF) 0.00%
9164       72    20    50000        50000        15529.63       100.00%
9165       72    21    0            50000        30000.00 (DNF) 0.00%
9166       72    22    0            50000        30000.00 (DNF) 0.00%
9167       72    23    0            50000        30000.00 (DNF) 0.00%
9168       72    24    0            50000        30000.00 (DNF) 0.00%
9169       72    25    0            50000        30000.00 (DNF) 0.00%
9170       72    26    0            50000        30000.00 (DNF) 0.00%
9171       72    27    0            50000        30000.00 (DNF) 0.00%
9172       72    28    20700        50000        30000.00 (DNF) 41.40%
9173       72    29    0            50000        30000.00 (DNF) 0.00%
9174       72    30    0            50000        30000.00 (DNF) 0.00%
9175       72    31    0            50000        30000.00 (DNF) 0.00%
9176       72    32    0            50000        30000.00 (DNF) 0.00%
9177       72    33    0            50000        30000.00 (DNF) 0.00%
9178       72    34    0            50000        30000.00 (DNF) 0.00%
9179       72    35    0            50000        30000.00 (DNF) 0.00%
9180       72    36    1380         50000        30000.00 (DNF) 2.76%
9181       72    37    0            50000        30000.00 (DNF) 0.00%
9182       72    38    1380         50000        30000.00 (DNF) 2.76%
9183       72    39    0            50000        30000.00 (DNF) 0.00%
9184       72    40    0            50000        30000.00 (DNF) 0.00%
9185       72    41    0            50000        30000.00 (DNF) 0.00%
9186       72    42    1380         50000        30000.00 (DNF) 2.76%
9187       72    43    0            50000        30000.00 (DNF) 0.00%
9188       72    44    0            50000        30000.00 (DNF) 0.00%
9189       72    45    0            50000        30000.00 (DNF) 0.00%
9190       72    46    0            50000        30000.00 (DNF) 0.00%
9191       72    47    0            50000        30000.00 (DNF) 0.00%
9192       72    48    0            50000        30000.00 (DNF) 0.00%
9193       72    49    0            50000        30000.00 (DNF) 0.00%
9194       72    50    0            50000        30000.00 (DNF) 0.00%
9195       72    51    23460        50000        30000.00 (DNF) 46.92%
9196       72    52    0            50000        30000.00 (DNF) 0.00%
9197       72    53    0            50000        30000.00 (DNF) 0.00%
9198       72    54    0            50000        30000.00 (DNF) 0.00%
9199       72    55    2760         50000        30000.00 (DNF) 5.52%
9200       72    56    0            50000        30000.00 (DNF) 0.00%
9201       72    57    1380         50000        30000.00 (DNF) 2.76%
9202       72    58    0            50000        30000.00 (DNF) 0.00%
9203       72    59    0            50000        30000.00 (DNF) 0.00%
9204       72    60    0            50000        30000.00 (DNF) 0.00%
9205       72    61    0            50000        30000.00 (DNF) 0.00%
9206       72    62    50000        50000        8269.68        100.00%
9207       72    63    0            50000        30000.00 (DNF) 0.00%
9208       72    64    0            50000        30000.00 (DNF) 0.00%
9209       72    65    0            50000        30000.00 (DNF) 0.00%
9210       72    66    0            50000        30000.00 (DNF) 0.00%
9211       72    67    0            50000        30000.00 (DNF) 0.00%
9212       72    68    0            50000        30000.00 (DNF) 0.00%
9213       72    69    0            50000        30000.00 (DNF) 0.00%
9214       72    70    0            50000        30000.00 (DNF) 0.00%
9215       72    71    0            50000        30000.00 (DNF) 0.00%
9216       72    73    0            50000        30000.00 (DNF) 0.00%
9217       72    74    0            50000        30000.00 (DNF) 0.00%
9218       72    75    0            50000        30000.00 (DNF) 0.00%
9219       72    76    0            50000        30000.00 (DNF) 0.00%
9220       72    77    0            50000        30000.00 (DNF) 0.00%
9221       72    78    0            50000        30000.00 (DNF) 0.00%
9222       72    79    0            50000        30000.00 (DNF) 0.00%
9223       72    80    0            50000        30000.00 (DNF) 0.00%
9224       72    81    0            50000        30000.00 (DNF) 0.00%
9225       72    82    0            50000        30000.00 (DNF) 0.00%
9226       72    83    0            50000        30000.00 (DNF) 0.00%
9227       72    84    0            50000        30000.00 (DNF) 0.00%
9228       72    85    0            50000        30000.00 (DNF) 0.00%
9229       72    86    0            50000        30000.00 (DNF) 0.00%
9230       72    87    0            50000        30000.00 (DNF) 0.00%
9231       72    88    0            50000        30000.00 (DNF) 0.00%
9232       72    89    0            50000        30000.00 (DNF) 0.00%
9233       72    90    0            50000        30000.00 (DNF) 0.00%
9234       72    91    0            50000        30000.00 (DNF) 0.00%
9235       72    92    0            50000        30000.00 (DNF) 0.00%
9236       72    93    0            50000        30000.00 (DNF) 0.00%
9237       72    94    0            50000        30000.00 (DNF) 0.00%
9238       72    95    0            50000        30000.00 (DNF) 0.00%
9239       72    96    0            50000        30000.00 (DNF) 0.00%
9240       72    97    0            50000        30000.00 (DNF) 0.00%
9241       72    98    0            50000        30000.00 (DNF) 0.00%
9242       72    99    0            50000        30000.00 (DNF) 0.00%
9243       72    100   5520         50000        30000.00 (DNF) 11.04%
9244       72    101   1380         50000        30000.00 (DNF) 2.76%
9245       72    102   0            50000        30000.00 (DNF) 0.00%
9246       72    103   50000        50000        808.25         100.00%
9247       72    104   0            50000        30000.00 (DNF) 0.00%
9248       72    105   0            50000        30000.00 (DNF) 0.00%
9249       72    106   0            50000        30000.00 (DNF) 0.00%
9250       72    107   0            50000        30000.00 (DNF) 0.00%
9251       72    108   0            50000        30000.00 (DNF) 0.00%
9252       72    109   0            50000        30000.00 (DNF) 0.00%
9253       72    110   0            50000        30000.00 (DNF) 0.00%
9254       72    111   0            50000        30000.00 (DNF) 0.00%
9255       72    112   0            50000        30000.00 (DNF) 0.00%
9256       72    113   0            50000        30000.00 (DNF) 0.00%
9257       72    114   0            50000        30000.00 (DNF) 0.00%
9258       72    115   0            50000        30000.00 (DNF) 0.00%
9259       72    116   0            50000        30000.00 (DNF) 0.00%
9260       72    117   0            50000        30000.00 (DNF) 0.00%
9261       72    118   0            50000        30000.00 (DNF) 0.00%
9262       72    119   0            50000        30000.00 (DNF) 0.00%
9263       72    120   0            50000        30000.00 (DNF) 0.00%
9264       72    121   0            50000        30000.00 (DNF) 0.00%
9265       72    122   0            50000        30000.00 (DNF) 0.00%
